JobTitle,Company,Location,Summary,Salary,PostDate,JobUrl
Front-End / node.js Developer (Remote Office),"Quest Controls, Inc",United States,"Experience with software performance testing and benchmarking.
We are looking for a full-time Front-End / node.js Developer to build high-performance, logic…",,Active 5 days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CXoHB22XhZX9L1ToVBvGpqpN29kuZ6Wl7MLvoS13R0CVDMmhQuNNuSOBbR4mqnto73I4uL49RgDYy6XnW-G1hYJ6QLdVAXjD3nJv_sk6ulZoswRvrUPbiyJ5RKT20sLNz3lmfwuCJwZ9f9npCeP1URQL5xrU5F_eGpZbrb7YhlwhHOFiBrdAlhrTtL1A02foB7-T8PLb3sgomYv61JGANFuVn_Eq3DDN-UGej21HOgO5_ABK59ak9oCt41_NnThxrhRtIkYCn0lKDS7CkEW9arMT3YCoghFtoEbK7GunaOFUN7xn_yIgZMrjMnip8O7pCPslwkvKgHLCZiL3583r67SDesvDxEYhE9VYXuReaxUnRjiOzqn059Eou-aSYr5kxaZe7bmyQU5XzzlnIeG86QzTZZtw0n7aubUvU5CepcUSXPjcJ0t4XsMIUALVWSTXJscHOfgJG-t5cNRxLPFwNTFll_n7KCfcjRQbz0F6RhVA==&p=10&fvj=1&vjs=3
Research Intern - Energy Sustainability Monitoring,Microsoft,"Redmond, WA","At Azure for Industries, interns pursue projects alongside fellow doctoral candidates and fulltime engineers.
Must have at least 1 year experience with advanced…",,3 days ago,https://www.indeed.com/rc/clk?jk=d7f163d95c0f683f&fccid=734cb5a01ee60f80&vjs=3
Intern - Engineering,Crane Co.,"Lynnwood, WA","Develop software requirements and software design.
Support other software activities (e.g. software tool).
Should have some experience programming or testing…",,11 days ago,https://www.indeed.com/rc/clk?jk=737fd20fc1abbe7f&fccid=4e35a0de45b51e5a&vjs=3
Vulkan Software Development Eng. - 90301,"Advanced Micro Devices, Inc.","Bellevue, WA",An individual who will do well in this role would be able to balance between attention to details and executing timely with perfection.,,23 days ago,https://www.indeed.com/rc/clk?jk=fe12010f894253c5&fccid=b45c4b5a9c9a7448&vjs=3
Associate Software Engineer - DevSecOps / Site Reliability Engineer (SRE),BOEING,"Tukwila, WA","Rolling out upgrades to our software factories as needed.
Understanding of secure software development methodologies and Security First mindset.",,7 days ago,https://www.indeed.com/rc/clk?jk=394491e1decec97a&fccid=edae4285faf6c2f0&vjs=3
Apple Music - Senior SQA Engineer,Apple,"Seattle, WA","They develop the custom software used to process all the creative work, the tools that providers use to deliver that media, all the server-side systems, and the…",,30+ days ago,https://www.indeed.com/rc/clk?jk=2820b640b95002bd&fccid=c1099851e9794854&vjs=3
C++ Software Engineer - Seattle,Near Earth Autonomy,"Seattle, WA","Implement and maintain software development and configuration control best practices to reliably deliver software.
Knowledge of how to write and test software.",,30+ days ago,https://www.indeed.com/rc/clk?jk=6a5bef516e1ed988&fccid=2810a58d26a4ed2f&vjs=3
"Manager, Software Engineering, Query",Salesforce,"Kirkland, WA","Communicate with team members and other developers on a technical level about their work.
Building services to efficiently allow our customers to analyze tera…",,30+ days ago,https://www.indeed.com/rc/clk?jk=ff4e2a3d879d6817&fccid=4027cfd917e1ee29&vjs=3
Software Engineer,Mimic Technologies,"Seattle, WA","Experience using version control and bug tracking software as part of a team of developers.
This is an excellent opportunity to apply a broad range of software…",,30+ days ago,https://www.indeed.com/rc/clk?jk=76113c00b467af69&fccid=864a94d9c8d8a945&vjs=3
Principal Software Eng Manager,Microsoft,"Redmond, WA","5+ years of professional experience designing, developing, testing, and shipping software.
Word is looking for an Engineering Manager to lead a team of 8-10…",,3 days ago,https://www.indeed.com/rc/clk?jk=4b357a3bf3ee4490&fccid=734cb5a01ee60f80&vjs=3
Full-Stack Web Developer II,Fred Hutchinson Cancer Research Center,"Seattle, WA",Build and own critical parts of the developer services stack; help developer team deliver high-quality software continuously and predictably.,,16 days ago,https://www.indeed.com/rc/clk?jk=f2700bafd6953516&fccid=a513e92edbf529af&vjs=3
"Software Development Engineer, Misclassification detection and Reclassification",Amazon.com Services LLC,"Seattle, WA","4+ years professional software development experience.
2+ years of non-internship professional software development experience.
Proficiency in Java, C++, or C#.",,30+ days ago,https://www.indeed.com/rc/clk?jk=96f5dad7966d0183&fccid=fe2d21eef233e94a&vjs=3
Site Operations and Support Supervisor,Zulily,"Seattle, WA",The Site Operations and Support Supervisor is responsible for leading a team of creative individuals within a functional area of a high production studio…,,7 days ago,https://www.indeed.com/rc/clk?jk=ed23db5416807704&fccid=1fea2a7d8e897821&vjs=3
Software Engineer (L3 Focused),WorkBoard,"Seattle, WA","Our customers drive faster growth and competitive advantage because they have higher alignment, real-time transparency, and sharper focus on the results that…",,30+ days ago,https://www.indeed.com/rc/clk?jk=fe8c515a2666c820&fccid=a331385a899e3dc9&vjs=3
Apple Media Products - Sr Machine Learning Engineer - Search,Apple,"Seattle, WA","They develop the custom software used to process all the creative work, the tools that providers use to deliver that media, all the server-side systems, and the…",,3 days ago,https://www.indeed.com/rc/clk?jk=5c8ac5566dffa803&fccid=c1099851e9794854&vjs=3
"Senior Software Engineer, Presentation",Salesforce,"Kirkland, WA",Collaborating with a team of top-tier software engineers to achieve increasingly high standards of engineering and operational excellence.,,30+ days ago,https://www.indeed.com/rc/clk?jk=21527541e27ea5d3&fccid=4027cfd917e1ee29&vjs=3
Software Development Engineer III - Android/SDK,Discovery,"Bellevue, WA",You enjoy writing reusable libraries and SDKs and have an immense drive to deliver highly optimized software to production.,,26 days ago,https://www.indeed.com/rc/clk?jk=2b3351dd5baeaed5&fccid=f17180ffbe436a3c&vjs=3
"AI/ML- Performance Engineer in Test, Siri Search, Knowledge & Platform",Apple,"Seattle, WA","Experience in software development life cycle processes and standard methodologies.
We’re looking for an engineer who are passionate for delivering highly…",,30+ days ago,https://www.indeed.com/rc/clk?jk=337db1213e68d67b&fccid=c1099851e9794854&vjs=3
FRONTEND MANAGER,Safeway,"Lynnwood, WA","Knowledge of interviewing techniques, basic employment law, computer software and the analytic ability to handle administrative details such as planning and…",,30+ days ago,https://www.indeed.com/rc/clk?jk=191bf61d379c8527&fccid=a7baa2e2b6ad039f&vjs=3
"Staff Engineer I - Opportunity for Working Remotely Seattle, WA",VMware Engineering,"Seattle, WA","Tanzu Kubernetes Grid (TKG) provides Enterprise organizations with a consistent, upstream compatible, Kubernetes substrate across SDDC, Public Cloud, and Edge…",,30+ days ago,https://www.indeed.com/rc/clk?jk=81bf6c44357da636&fccid=c762a27145bd166e&vjs=3
Research Intern - Biomedical Image Reconstruction,Microsoft,"Redmond, WA","Our researchers and engineers pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including…",,30+ days ago,https://www.indeed.com/rc/clk?jk=b197c4471ede2287&fccid=734cb5a01ee60f80&vjs=3
Software Development Engineer in Test (SDET),ProbablyMonsters,"Bellevue, WA","In this role, you will construct the tools necessary to efficiently test a diverse set of games at all stages of development, from concept through post-launch.",,29 days ago,https://www.indeed.com/rc/clk?jk=cc3ebbb763238dba&fccid=bfbb82736d082815&vjs=3
Software Engineer,Cajal Neuroscience,"Seattle, WA","Have 2+ year(s) of experience in data intensive software development.
Familiar with software development best-practices, including source control (e.g. Git) and…",,30+ days ago,https://www.indeed.com/rc/clk?jk=f53fd027a251f77c&fccid=85023e321d9897f4&vjs=3
Senior Software Developer - Rules Engine,Wizards of the Coast,"Renton, WA","Craft tools to help your fellow developers, artists, designers, and pyromancers.
In this role, you'll collaborate frequently with game designers and front-end…",,Just posted,https://www.indeed.com/rc/clk?jk=c6306edd4cf86fcd&fccid=ea2776cc78d2fcb1&vjs=3
Game Engine Developer,"Concurrents, Inc","Seattle, WA","Strong, proven C/C++ programming and software architecture skills.
Help recruit a team of game engine programmers/engineers building a transformative software…",,21 days ago,"https://www.indeed.com/company/Concurrents,-Inc/jobs/Game-Engine-Developer-84e5a71f2cafd957?fccid=9fff8f0147312ed5&vjs=3"
Senior Software Engineer- Authentication,Tableau,"Seattle, WA","Experienced. 7 plus years experience shipping commercial software or services.
You must have the ability to think like our developer customers.",,30+ days ago,https://www.indeed.com/rc/clk?jk=d4c337af9117a893&fccid=f334737e3fd6818e&vjs=3
"Lead Software Engineer, Advanced Analytics",Tableau,"Kirkland, WA","Experienced. You have 4+ years of full stack software development experience.
Tableau is democratizing access to advanced analytics and data science with…",,15 days ago,https://www.indeed.com/rc/clk?jk=99d6ab9122c5106e&fccid=f334737e3fd6818e&vjs=3
Bldg Automation Sys Engineer,CBRE,"Redmond, WA","Electronic certifications in one or more of the following: Electrical, mechanical, access control, server and PCs, application and controller software or…",,Today,https://www.indeed.com/rc/clk?jk=2364489b6a48fdb6&fccid=c9b9e477b3c84b4d&vjs=3
"Software Developer Team Lead, Internal Tools & Release Team","Sonos, Inc","Seattle, WA","Developing, maintaining, and operating the external services used for distributing software.
Developing, maintaining, and operating the internal applications…",,30+ days ago,https://www.indeed.com/rc/clk?jk=507317b8a557d0b0&fccid=a3ad90904ce59650&vjs=3
Software Engineer (AUTOSAR),Elektrobit Automotive,"Bothell, WA","Good knowledge in embedded software development environments and tools including IDE, editors, compilers, linkers, emulators, debuggers, analysis and monitoring…",,30+ days ago,https://www.indeed.com/rc/clk?jk=df1cedf91d2d2ee8&fccid=0ac7ad343763befe&vjs=3
"AI/ML - Sr Software Engineer, Siri Experience",Apple,"Seattle, WA","Minimum 5 years of industry experience in software development.
Minimum 3 years of experience as a technical lead/architect including technical leadership and…",,14 days ago,https://www.indeed.com/rc/clk?jk=643d37b4f7be8b23&fccid=c1099851e9794854&vjs=3
Senior Software Engineer (C#/.Net),DocuSign,"Seattle, WA","Participate in Agile environment using Scrum software development best practices, automated unit testing, CI/CD, code reviews, version control system (GIT).",,11 days ago,https://www.indeed.com/rc/clk?jk=661c3976b9ca1161&fccid=9dd30dd046d9ac7a&vjs=3
iOS Software Development Engineer,Amazon.com Services LLC,"Seattle, WA","Understanding of software principles and computer science fundamentals.
1+ years experience building complex applications.
Build pixel-perfect user experiences.",,30+ days ago,https://www.indeed.com/rc/clk?jk=61c36ecd0e24fdda&fccid=fe2d21eef233e94a&vjs=3
Full Stack Web Developer,REALDRSEATTLE,"Seattle, WA","We are looking for an energetic, well-rounded Full Stack Web Developer/Designer with experience in graphics, mobile design, layout, basic coding, as well as…",,30+ days ago,https://www.indeed.com/rc/clk?cmp=assistant%40allureesthetic.com&ti=Full+Stack+Web+Developer&jk=0d7ef7feba97e81d&fccid=539fa2bb362eb82e&vjs=3
Full Stack Software Engineer,Conversica,"Seattle, WA","4+ years professional hands-on software development experience in an object-oriented language such as Python, Java, C#, etc.",,30+ days ago,https://www.indeed.com/rc/clk?jk=d58f6e197fecc5af&fccid=bfb7fb240d4e6545&vjs=3
Software Engineer- Semantic Models,DocuSign,"Seattle, WA",Work with Product Management and other developers to understand and translate marketing requirements into design requirements and provide estimates for…,,30+ days ago,https://www.indeed.com/rc/clk?jk=078c684a1eee170c&fccid=9dd30dd046d9ac7a&vjs=3
Staff Site Reliability Engineer,Duolingo,"Seattle, WA","Provide system design consulting, develop software platforms/frameworks, and conduct launch reviews and root cause analysis.
Participate in on-call rotation.",,30+ days ago,https://www.indeed.com/rc/clk?jk=d0a9f71172b02b53&fccid=1d7146bd38091a7a&vjs=3
Senior Software Engineer - Platform,Peloton,"Seattle, WA","Have a solid understanding of clean software design principles.
Lead, coach, pair with, and mentor backend software engineers of diverse backgrounds.",,8 days ago,https://www.indeed.com/rc/clk?jk=59f79c5c6565b39d&fccid=8899ecbdba2d0a5e&vjs=3
"Staff Software Engineer, Personalization",Chewy,"Seattle, WA",Passion for writing code and delivering working software iteratively; You'll spend significant amount of time creating frameworks to help the business/teams…,,30+ days ago,https://www.indeed.com/rc/clk?jk=aa26eafa19f54b76&fccid=b6add0e6a71f1008&vjs=3
Analyst/Developer (FullStack) III,PacTel Solutions,"Everett, WA","Maintenance: Help to investigate, troubleshoot, debug and implement fixes for software defects.
Support: Occasional rotation of software deployments and on-call…",,30+ days ago,"https://www.indeed.com/company/Pactel-Solutions,-Inc/jobs/Analyst-Developer-06f44558fffe3358?fccid=1eacae06168e9a27&vjs=3"
"AI/ML - Software Engineer, Siri Authoring Tools",Apple,"Seattle, WA","You will have a combination of client software development, distributed systems architecture, API design, and production deployment skills, machine-learning…",,30+ days ago,https://www.indeed.com/rc/clk?jk=447dad348412cce6&fccid=c1099851e9794854&vjs=3
Sr. Software Engineer (Starlink),SpaceX,"Redmond, WA","Develop highly reliable and available software systems for our low latency, high capacity satellite-based global software defined network.",,30+ days ago,https://www.indeed.com/rc/clk?jk=47e3c595d2d63130&fccid=8bc01be85b97ce0d&vjs=3
Cloud Engineer,Ste. Michelle Wine Estates,"Woodinville, WA","Install operating systems and application software in cloud compute environments.
Experience in a software development, infrastructure, or Cloud 0perations role…",,4 days ago,https://www.indeed.com/rc/clk?jk=8c2c3c8c13721386&fccid=685bede4f52ee313&vjs=3
Principal Software Engineer: Distributed Systems,Dell Technologies,"Seattle, WA","Creates technical documentation of software products/solutions.
Drives idea generation for new software products, or for the next version of an existing product…",,Today,https://www.indeed.com/rc/clk?jk=5540ea5f9f4c0e43&fccid=dd09fe3b43125016&vjs=3
OPSS Application Developer,Intone Networks,"Bothell, WA","Responsibilities and Day-to-Day View • Collaborate to gather and review software requirements/user stories, provide estimates (relative estimation), break user…",,22 days ago,https://www.indeed.com/rc/clk?jk=141ac61bcf8fc5c5&fccid=3ed0572c448b2368&vjs=3
Software Development Lead,Wizards of the Coast,"Renton, WA","6+ years of software development experience.
Experience managing a small team of developers (1-5), providing mentoring and technical direction for project…",,2 days ago,https://www.indeed.com/rc/clk?jk=fa385d2525efbb73&fccid=ea2776cc78d2fcb1&vjs=3
"Technical Program Manager, Business Integrity",Facebook,"Seattle, WA","At least 7 years of technical program management, systems or software engineering experience.
Manage end-to-end project plans and deliver solutions in a fast…",,30+ days ago,https://www.indeed.com/rc/clk?jk=7d681ede86f9db98&fccid=1639254ea84748b5&vjs=3
Full-stack Engineer,Softvision - North America,"Seattle, WA","2+ years of experience working with enterprise solution delivery in a large scale distributed software design environment.
1+ years of experience with Angular.",,30+ days ago,https://www.indeed.com/rc/clk?jk=a388e3fb08c19214&fccid=fdecc94562ee0d71&vjs=3
"Senior Manager, Software Engineering – Authentication",Salesforce,"Kirkland, WA","As the engineering manager, you’ll be focused on growing and developing the talent around you as well as establishing and driving a technical vision for the…",,30+ days ago,https://www.indeed.com/rc/clk?jk=f77f96d08aeda8ba&fccid=4027cfd917e1ee29&vjs=3
Deep Learning Software Engineer,Intel,"Seattle, WA",Our goal is to delight our customers with synergistic hardware and software integration that will change the end state for AI in the PC ecosystem.,,30+ days ago,https://www.indeed.com/rc/clk?jk=8e03f77990cacd7e&fccid=f1374be6a45f4b8a&vjs=3
Software Engineering Manager,StockX,"Seattle, WA","You'll mentor and grow engineers while keeping them engaged and focused on the product and company vision.
You'll partner with the Data organization to create…",,30+ days ago,https://www.indeed.com/rc/clk?jk=3949509af201da52&fccid=04db25e6b7e2df67&vjs=3
"Manager, Loads Analysis, Dynamic Environments, and Tool Development",Blue Origin,"Kent, WA","You will lead a team of highly talented engineers, and monitor team performance.
You will be responsible for building and developing the existing team as well…",,30+ days ago,https://www.indeed.com/rc/clk?jk=ded977c89030e5c9&fccid=0f97f3c514b55d0d&vjs=3
"Senior Backend Engineer, Cloud Computing, Spacebridge",Splunk,"Seattle, WA",Splunk's Mobile engineering team is looking for an expert back-end developer to build an innovative Spacebridge service that enables secure delivery of…,,4 days ago,https://www.indeed.com/rc/clk?jk=3d6707f71682806e&fccid=aef928e89977f7f0&vjs=3
UI Software Engineer,Qumulo,"Seattle, WA","The Qumulo experience makes file data management simple with continuous new features, a single solution for all workloads, and access to customer success…",,30+ days ago,https://www.indeed.com/rc/clk?jk=d1c4dbb75f091ba3&fccid=63f6e02a77f8263a&vjs=3
Senior BI Software Developer,Redcloud Consulting,"Bellevue, WA","We are looking for a Senior Business Intelligence Software Engineer to be part of a team that is responsible for the technical architecture, development and…",,18 days ago,https://www.indeed.com/rc/clk?jk=7b22b996ddd1f13a&fccid=c6f2c0d95eb2971d&vjs=3
Software Engineer - Facebook Reality Labs Security Engineering,Facebook,"Seattle, WA","5+ years of software development experience.
Experience finding vulnerabilities at scale with developer tooling (e.g. fuzzing, static analysis).",,30+ days ago,https://www.indeed.com/rc/clk?jk=9b0a3a680abd06f9&fccid=1639254ea84748b5&vjs=3
Software Engineer I,"Henry Schein One, LLC","Seattle, WA","Basic ability to remain current on new technology within the software industry.
Assist user documentation and technical support by assembling and providing…",,30+ days ago,https://www.indeed.com/rc/clk?jk=5f7e0d63f023e551&fccid=32e7d63459d815fa&vjs=3
Software Developer II - Java,Lynden Incorporated,"Seattle, WA","Ensures delivery of high quality software by writing clean code and utilizing unit test, continuous integration, and code reviews.",,30+ days ago,https://www.indeed.com/rc/clk?jk=5ed6215c4fbe7c78&fccid=08e77214c6a62ef9&vjs=3
Senior Software Engineer,Lululemon,"Seattle, WA",Providing support for business-critical applications by identifying and providing solutions to application software issues; and.,,4 days ago,https://www.indeed.com/rc/clk?jk=a42a9aac71af2a41&fccid=43f0f7dbd55927e9&vjs=3
Gameplay Engineer - AltspaceVR,Microsoft,"Redmond, WA","People use AltspaceVR to host and attend live comedy shows, tech talks, LGBTQ meetups, meditation classes, dance parties, conferences and more.",,3 days ago,https://www.indeed.com/rc/clk?jk=bdb45670e1207523&fccid=734cb5a01ee60f80&vjs=3
"Programmer Writer, API Reference",DocuSign,"Seattle, WA","2+ years of experience with SaaS developer content creation for enterprise-class software.
Together, we ensure the best developer experience to help our…",,22 days ago,https://www.indeed.com/rc/clk?jk=2901778d4d31d5d1&fccid=9dd30dd046d9ac7a&vjs=3
Software Development Engineer in Test,Moss Adams,"Issaquah, WA","We build custom software solutions based on an iterative delivery model with an agile mindset.
We use a variety of technologies such as C#, Java, .",,13 days ago,https://www.indeed.com/rc/clk?jk=3f8c01521feb7ab5&fccid=25d4103caba1cb8f&vjs=3
AI Engineer,ProbablyMonsters,"Bellevue, WA","You have experience developing enemy AI systems that engage and challenge players.
You love working with designers to achieve cutting-edge AI characters.",,11 days ago,https://www.indeed.com/rc/clk?jk=1c9b923a8f37c5e3&fccid=bfbb82736d082815&vjs=3
Amazon Technical Academy Intern,Amazon.com Services LLC,"Seattle, WA","This role is for participants enrolled in Amazon Technical Academy (ATA), an internal career development program that equips growth-minded Amazonians with the…",,30+ days ago,https://www.indeed.com/rc/clk?jk=722b48bc5eceaaa3&fccid=fe2d21eef233e94a&vjs=3
Staff Software Engineer - Marketplace Fares Solutions,Uber,"Seattle, WA","With Fares as a central and critical experience to Uber's customers, we collaborate with many teams and functions across Uber to deliver a truly global-scale…",,22 days ago,https://www.indeed.com/rc/clk?jk=90a6b6e2aa4ec869&fccid=f766f8bfbc3effb7&vjs=3
Firmware / Embedded Software Engineer,Igor Institute,"Seattle, WA","Proven strong understanding of software design - technology, methods and approaches.
*Experience with relevant technologies, such as wireless technologies,…",,Active 12 days ago,https://www.indeed.com/company/Igor-Institute/jobs/Firmware-941438b5be4a6f9c?fccid=1b8157f94d6841ba&vjs=3
Software Engineer (Leadership),Facebook,"Seattle, WA","The ideal candidate will have industry experience working on a range of classification and optimization problems, e.g. payment fraud, click-through rate…",,30+ days ago,https://www.indeed.com/rc/clk?jk=dbf32b1128d43fd4&fccid=1639254ea84748b5&vjs=3
"Staff Engineer (VMC) - Opportunity for Working Remotely Seattle, WA",VMware Engineering,"Seattle, WA","8 years or more of industry software development experience with enterprise software and/or cloud systems at scale.
MS CS or equivalent required.",,30+ days ago,https://www.indeed.com/rc/clk?jk=278d11cbc9368d0a&fccid=c762a27145bd166e&vjs=3
Senior Software Engineer,Symetrix,"Seattle, WA",Experience designing and implementing connected software applications that communicate with custom firmware/hardware devices.,,Active 3 days ago,https://www.indeed.com/company/Symetrix/jobs/Senior-Software-Engineer-913d74a59a97fc22?fccid=f5bb5872e5eed217&vjs=3
Software Development Director,Oracle,"Bellevue, WA","As a director of the software engineering division, you will apply your extensive knowledge of software architecture to manage software development tasks…",,1 day ago,https://www.indeed.com/rc/clk?jk=fd6bc5f447768389&fccid=cd22d01053af7669&vjs=3
Telework Java Developer w/ Secret Security Clearance,Arcetyp LLC,"Seattle, WA","Update software or enhance existing software capabilities.
Research, design, and development of computer software or specialized utility programs.",,10 days ago,https://www.indeed.com/rc/clk?jk=daf758fe9b7bd254&fccid=e32e20fa4070456f&vjs=3
Principal Software Engineer,Liberty Mutual Insurance,"Seattle, WA","Conversant in software architecture and design patterns.
You will collaborate closely with a team of solutions engineers, analysts, developers and test…",,30+ days ago,https://www.indeed.com/rc/clk?jk=0409dc995d758907&fccid=f33a9750898d12d4&vjs=3
"Apple Media Products - Software Engineer, Payments Analytics",Apple,"Seattle, WA","They develop the custom software used to process all the creative work, the tools that providers use to deliver that media, all the server-side systems, and the…",,30+ days ago,https://www.indeed.com/rc/clk?jk=553e6590ed8974e9&fccid=c1099851e9794854&vjs=3
Producer,ProbablyMonsters,"Bellevue, WA","You are very experienced with at least one software development production process, Agile certification, or training a plus.",,30+ days ago,https://www.indeed.com/rc/clk?jk=407eece92dc6eed3&fccid=bfbb82736d082815&vjs=3
Software Engineer - Video Systems,S3 GLOBAL INC,"Seattle, WA","We are looking for a Video Systems Engineer with very specific skills, particularly experience with CUDA programming, image processing and video standards.",,30+ days ago,https://www.indeed.com/rc/clk?jk=6154f1eb0e1c313d&fccid=aabe680cc492216d&vjs=3
Principal Group SWE Manager-Edge Browser Deployment,Microsoft,"Redmond, WA","10+ years of experience building commercial grade software, with much of that experience in a large scale, high availability service.",,3 days ago,https://www.indeed.com/rc/clk?jk=830b10ab61e4b92a&fccid=734cb5a01ee60f80&vjs=3
Azure DevOps Engineer,IDC,"Redmond, WA","Intensive experience in Microsoft DevOps including below but not limited to.
A. Development, maintenance and configuration of Azure DevOps pipeline and releases…",,4 days ago,https://www.indeed.com/company/SAP-Payroll/jobs/Azure-Devop-Engineer-6f68fe3fe3e5c51a?fccid=28157d8e78737e82&vjs=3
Sr Software Engineering Manager,AT&T,"Bothell, WA",The team this Sr Software Engineering Manager position will manage contractor/staff supplemental workers and employees across the US and offshore locations…,,3 days ago,https://www.indeed.com/rc/clk?jk=b8b7d9446dd90719&fccid=25b5166547bbf543&vjs=3
Senior Informatics Developer,Sana Biotechnology.,"Seattle, WA",They will believe in the importance of building systems that are approachable and maintainable by using standard tooling and techniques; understanding the needs…,,30+ days ago,https://www.indeed.com/rc/clk?jk=6c69ecaea69b0ea3&fccid=aeeb8878157c9efa&vjs=3
Senior Software Engineer - Application Backend,Twitter,"Seattle, WA","Minimum of 5+ years of professional work experience in software development.
Strong software engineering best practices (e.g. unit testing, code reviews, design…",,30+ days ago,https://www.indeed.com/rc/clk?jk=ab8c1ed1322fefe5&fccid=7a3824693ee1074b&vjs=3
Software Engineer 5 (2021-033),Astronics,"Kirkland, WA","Mentor software engineering team members.
Assist in developing software engineering estimates for proposals.
Bachelor's degree in software engineering, computer…",,30+ days ago,https://www.indeed.com/rc/clk?jk=973d50d349080483&fccid=0760d41f7a3c4154&vjs=3
Solutions Engineer (Python),RStudio,"Seattle, WA",RStudio’s Solutions Engineers (SEs) help our customers understand and realize the benefits of RStudio’s pro products and the R and Python workflows they enable.,,30+ days ago,https://www.indeed.com/rc/clk?jk=8df01b43daae0910&fccid=51b16288e36313e8&vjs=3
Head of AWS Vetting Software,"Amazon Data Services, Inc.","Seattle, WA",Effectively mentor and manage a team of software development managers and developers including their projects and performance.,,30+ days ago,https://www.indeed.com/rc/clk?jk=1bf5f95ecae3117f&fccid=fe2d21eef233e94a&vjs=3
"Sr. Software Engineer, Hardware Test (Starlink)",SpaceX,"Redmond, WA","Work closely with software, manufacturing, and production test teams to develop software systems that result in increased productivity, throughput, and safety.",,30+ days ago,https://www.indeed.com/rc/clk?jk=22fd4a9f83a7ee40&fccid=8bc01be85b97ce0d&vjs=3
"AI/ML - Sr Software Engineer, Siri in the Home, Siri Experience",Apple,"Seattle, WA","Proven track record of architecting performant scalable software, ideally both client and server side.
BS/MS in Computer Science or equivalent.",,29 days ago,https://www.indeed.com/rc/clk?jk=ff3bd62c16e067b4&fccid=c1099851e9794854&vjs=3
"Senior Staff Software Engineer, Infrastructure, Fleet Deployment",Google,"Kirkland, WA","Experience with data analytics, and data visualization techniques and software.
10 years of professional software development experience or 8 years with a…",,30+ days ago,https://www.indeed.com/rc/clk?jk=fae45ccdd858fe74&fccid=a5b4499d9e91a5c6&vjs=3
Sr Director of Software Development (JoinOCI-Leadership),Oracle,"Seattle, WA","As a Senior Director of the software engineering division, you will apply your extensive knowledge of software architecture to manage software development tasks…",,3 days ago,https://www.indeed.com/rc/clk?jk=8f7eb91f13373e32&fccid=cd22d01053af7669&vjs=3
Lead Full Stack Developer,Sqoop,"Seattle, WA","MS or BS in computer science, software engineering or related field.
5+ years experience developing production web applications with a demonstrable portfolio.",,30+ days ago,https://www.indeed.com/rc/clk?jk=cfd4ba973c1c94fa&fccid=8c19670a6c8426f1&vjs=3
Software Engineering Manager - Infrastructure,Facebook,"Bellevue, WA","BA/BS in Computer Science (In lieu of degree, 4+ years software engineering work experience).
5+ years of software engineering work experience, including hands…",,30+ days ago,https://www.indeed.com/rc/clk?jk=05aa4bd362659f18&fccid=1639254ea84748b5&vjs=3
"Product Manager, SAAS, Google Cloud",Google,"Seattle, WA","Experience developing/launching products/technologies within software as a service and/or a related area.
Bachelor’s degree in a technical field or equivalent…",,30+ days ago,https://www.indeed.com/rc/clk?jk=7e7b2899be024e12&fccid=a5b4499d9e91a5c6&vjs=3
Principal Software Engineering Lead,Microsoft,"Redmond, WA","2+ years’ experience leading a team with direct management responsibilities of 8-10 software developers.
10+ years professional software development experience.",,3 days ago,https://www.indeed.com/rc/clk?jk=5a81b973989bdbc4&fccid=734cb5a01ee60f80&vjs=3
SDET (Software Developer Engineer in Test) - eCom Order Management,Costco Wholesale,"Seattle, WA","Minimum 7 years’ software quality assurance experience.
Solid understanding of build tools and software configuration management standards.",,30+ days ago,https://www.indeed.com/rc/clk?jk=7bff14e1157d6270&fccid=9b77e2b0ccfb3838&vjs=3
"Director, Aerospace and Communication Software",Cambridge Consultants Ltd,"Seattle, WA","Experience in software development for aerospace applications.
Experience in low-level embedded and systems software engineering.",,25 days ago,https://www.indeed.com/rc/clk?jk=36b5ad8ee64f47a6&fccid=dee4e12ec7e5a163&vjs=3
Software Development Engineer Test,Bardy Diagnostics,"Seattle, WA","Use effective processes/practices that embrace the full software lifecycle.
In this full-time regular-employee role, work in a small and dedicated team focused…",,30+ days ago,https://www.indeed.com/rc/clk?jk=f04bdd908d294771&fccid=13cd9b8f06a7604e&vjs=3
"Software Engineer, Android, VIPER",Comcast,"Seattle, WA","Assist in the roll-out of software releases.
Responsible for planning and designing new software and web applications.
Support Android video player development.",,23 days ago,https://www.indeed.com/rc/clk?jk=81338af848e41725&fccid=ea25315ee9da22e5&vjs=3
Cloud Engineer,WaFd Bank,"Seattle, WA","Build highly automated infrastructure provisioning process in order to enable the build, deploy, and testing of new software.
Agile SCRUM or Kanban experience.",,30+ days ago,https://www.indeed.com/rc/clk?jk=58afb3ff7840c5de&fccid=3267491f9af747fd&vjs=3
Test Engineer,Sigma Design,"Redmond, WA","Maintain and deploy software and hardware configurations in the test environment.
We offer competitive compensation (DOE), medical and dental insurance, a…",,Active 4 days ago,"https://www.indeed.com/company/Sigma-Design,-Inc./jobs/Test-Engineer-cf48651bdcc29a41?fccid=70cdaec8f9cd79cf&vjs=3"
